"transaction_id","date","client_id","produit_id","vendeur_id","quantite","prix_unitaire","montant_total","methode_paiement","statut_livraison","delai_livraison_jours"
"TRX00002756",2023-08-23,"CLI00222","PROD0029","VEND002",4,210.85,843.4,"CB","Livré",2
"TRX00002757",2023-08-23,"CLI00192","PROD0007","VEND007",1,572.64,572.64,"Virement","En cours",NA
"TRX00002758",2023-08-23,"CLI00259","PROD0017","VEND004",2,71.29,142.58,"CB","Livré",3
"TRX00002759",2023-08-23,"CLI00443","PROD0017","VEND010",3,85.32,255.96,"Virement","Livré",2
"TRX00002760",2023-08-23,"CLI00399","PROD0010","VEND005",1,404.26,404.26,"Virement","Livré",5
"TRX00002761",2023-08-23,"CLI00124","PROD0054","VEND008",1,35.94,35.94,"CB","Livré",2
"TRX00002762",2023-08-23,"CLI00374","PROD0047","VEND013",1,34.75,34.75,"PayPal","Livré",5
"TRX00002763",2023-08-23,"CLI00232","PROD0007","VEND006",1,397.61,397.61,"PayPal","Livré",4
"TRX00002764",2023-08-24,"CLI00360","PROD0003","VEND011",2,1040.76,2081.52,"PayPal","Livré",4
"TRX00002765",2023-08-24,"CLI00043","PROD0017","VEND012",1,132.61,132.61,"CB","Livré",4
"TRX00002766",2023-08-24,"CLI00478","PROD0033","VEND016",2,275.35,550.7,"PayPal","En cours",NA
"TRX00002767",2023-08-24,"CLI00446","PROD0010","VEND009",1,282.53,282.53,"CB","Livré",3
"TRX00002768",2023-08-24,"CLI00261","PROD0053","VEND004",3,463.25,1389.75,"Virement","Livré",3
"TRX00002769",2023-08-24,"CLI00197","PROD0039","VEND004",1,396.11,396.11,"CB","Livré",9
"TRX00002770",2023-08-24,"CLI00376","PROD0077","VEND015",1,521.57,521.57,"CB","Livré",3
"TRX00002771",2023-08-24,"CLI00190","PROD0037","VEND006",2,261.46,522.92,"CB","Livré",5
"TRX00002772",2023-08-24,"CLI00279","PROD0003","VEND007",1,715.91,715.91,"PayPal","Livré",2
"TRX00002773",2023-08-24,"CLI00087","PROD0085","VEND019",1,146.17,146.17,"PayPal","Livré",8
"TRX00002774",2023-08-24,"CLI00024","PROD0013","VEND018",3,226.98,680.94,"Virement","Livré",4
"TRX00002775",2023-08-24,"CLI00074","PROD0100","VEND017",3,1147.48,3442.44,"CB","Livré",4
"TRX00002776",2023-08-25,"CLI00255","PROD0098","VEND019",2,167.67,335.34,"PayPal","Livré",4
"TRX00002777",2023-08-25,"CLI00270","PROD0072","VEND001",1,218.17,218.17,"CB","Livré",4
"TRX00002778",2023-08-25,"CLI00343","PROD0088","VEND008",1,942,942,"Virement","Livré",7
"TRX00002779",2023-08-25,"CLI00261","PROD0075","VEND002",1,1936.82,1936.82,"PayPal","Livré",3
"TRX00002780",2023-08-25,"CLI00392","PROD0063","VEND001",5,512.62,2563.1,"CB","Livré",6
"TRX00002781",2023-08-25,"CLI00312","PROD0021","VEND005",2,902.78,1805.56,"CB","Livré",5
"TRX00002782",2023-08-25,"CLI00243","PROD0052","VEND019",3,705.84,2117.52,"CB","Livré",4
"TRX00002783",2023-08-25,"CLI00060","PROD0090","VEND015",2,104.83,209.66,"CB","Livré",3
"TRX00002784",2023-08-25,"CLI00498","PROD0036","VEND009",1,320.13,320.13,"CB","Livré",3
"TRX00002785",2023-08-25,"CLI00302","PROD0086","VEND005",1,677.15,677.15,"Virement","Livré",4
"TRX00002786",2023-08-25,"CLI00091","PROD0028","VEND011",2,342.68,685.36,"PayPal","Livré",4
"TRX00002787",2023-08-25,"CLI00178","PROD0061","VEND020",2,223.76,447.52,"CB","Livré",7
"TRX00002788",2023-08-25,"CLI00135","PROD0011","VEND014",2,1078.64,2157.28,"CB","Livré",5
"TRX00002789",2023-08-25,"CLI00413","PROD0039","VEND004",2,584.3,1168.6,"CB","Livré",4
"TRX00002790",2023-08-26,"CLI00239","PROD0091","VEND013",3,89.36,268.08,"CB","Livré",9
"TRX00002791",2023-08-26,"CLI00487","PROD0004","VEND005",1,1834.59,1834.59,"CB","Livré",1
"TRX00002792",2023-08-26,"CLI00399","PROD0057","VEND014",1,163.18,163.18,"CB","Livré",4
"TRX00002793",2023-08-26,"CLI00360","PROD0023","VEND016",2,241.59,483.18,"CB","Livré",5
"TRX00002794",2023-08-26,"CLI00472","PROD0100","VEND006",3,1136.28,3408.84,"CB","Livré",5
"TRX00002795",2023-08-26,"CLI00208","PROD0056","VEND016",1,34.63,34.63,"CB","Livré",1
"TRX00002796",2023-08-26,"CLI00296","PROD0084","VEND011",1,251.22,251.22,"CB","En cours",NA
"TRX00002797",2023-08-26,"CLI00399","PROD0091","VEND017",1,103.51,103.51,"PayPal","Livré",4
"TRX00002798",2023-08-26,"CLI00477","PROD0072","VEND011",2,189.97,379.94,"CB","Livré",5
"TRX00002799",2023-08-26,"CLI00209","PROD0022","VEND002",3,664.56,1993.68,"PayPal","Livré",4
"TRX00002800",2023-08-26,"CLI00129","PROD0086","VEND001",1,764.74,764.74,"Virement","Livré",3
"TRX00002801",2023-08-26,"CLI00067","PROD0096","VEND014",1,138.01,138.01,"PayPal","Livré",1
"TRX00002802",2023-08-27,"CLI00004","PROD0011","VEND009",5,996.71,4983.55,"PayPal","Annulé",0
"TRX00002803",2023-08-27,"CLI00241","PROD0028","VEND017",1,342.15,342.15,"CB","Livré",4
"TRX00002804",2023-08-27,"CLI00345","PROD0096","VEND016",1,112.96,112.96,"CB","Livré",2
"TRX00002805",2023-08-27,"CLI00293","PROD0083","VEND010",1,1617.76,1617.76,"PayPal","Livré",4
"TRX00002806",2023-08-27,"CLI00399","PROD0036","VEND014",3,410.24,1230.72,"Virement","Livré",4
"TRX00002807",2023-08-27,"CLI00348","PROD0057","VEND020",3,169.56,508.68,"PayPal","Livré",2
"TRX00002808",2023-08-27,"CLI00106","PROD0075","VEND013",3,1839.4,5518.2,"CB","Livré",5
"TRX00002809",2023-08-27,"CLI00375","PROD0001","VEND015",3,39.28,117.84,"Virement","Livré",4
"TRX00002810",2023-08-28,"CLI00410","PROD0038","VEND012",2,83.11,166.22,"CB","Livré",5
"TRX00002811",2023-08-28,"CLI00430","PROD0046","VEND005",1,120.49,120.49,"CB","Livré",3
"TRX00002812",2023-08-28,"CLI00472","PROD0056","VEND011",2,49.74,99.48,"PayPal","Livré",3
"TRX00002813",2023-08-28,"CLI00271","PROD0084","VEND004",1,261.65,261.65,"CB","Livré",5
"TRX00002814",2023-08-28,"CLI00181","PROD0046","VEND002",2,183.94,367.88,"Virement","En cours",NA
"TRX00002815",2023-08-28,"CLI00162","PROD0063","VEND004",1,991.33,991.33,"PayPal","Livré",5
"TRX00002816",2023-08-28,"CLI00079","PROD0086","VEND002",2,1231.57,2463.14,"CB","Livré",4
"TRX00002817",2023-08-28,"CLI00130","PROD0092","VEND009",1,234.65,234.65,"CB","Livré",3
"TRX00002818",2023-08-28,"CLI00006","PROD0037","VEND011",1,166.52,166.52,"CB","Livré",4
"TRX00002819",2023-08-28,"CLI00197","PROD0016","VEND015",1,1630.51,1630.51,"CB","Livré",5
"TRX00002820",2023-08-29,"CLI00192","PROD0069","VEND017",1,716.41,716.41,"CB","Livré",2
"TRX00002821",2023-08-29,"CLI00076","PROD0071","VEND013",5,627.01,3135.05,"PayPal","Livré",7
"TRX00002822",2023-08-29,"CLI00320","PROD0043","VEND002",4,746.14,2984.56,"PayPal","Livré",3
"TRX00002823",2023-08-29,"CLI00249","PROD0096","VEND005",1,124.91,124.91,"CB","En cours",NA
"TRX00002824",2023-08-29,"CLI00008","PROD0061","VEND006",1,233.61,233.61,"PayPal","Livré",4
"TRX00002825",2023-08-29,"CLI00418","PROD0032","VEND012",1,1609.21,1609.21,"CB","Livré",6
"TRX00002826",2023-08-29,"CLI00280","PROD0013","VEND010",1,294.9,294.9,"PayPal","Livré",2
"TRX00002827",2023-08-29,"CLI00221","PROD0039","VEND001",2,546.4,1092.8,"CB","Livré",5
"TRX00002828",2023-08-29,"CLI00411","PROD0049","VEND007",3,68.85,206.55,"PayPal","Livré",4
"TRX00002829",2023-08-29,"CLI00142","PROD0100","VEND009",1,952.11,952.11,"PayPal","Livré",5
"TRX00002830",2023-08-29,"CLI00127","PROD0027","VEND014",2,1519.7,3039.4,"CB","Livré",3
"TRX00002831",2023-08-29,"CLI00006","PROD0100","VEND018",1,1102.77,1102.77,"CB","Livré",3
"TRX00002832",2023-08-29,"CLI00450","PROD0027","VEND014",1,1309.62,1309.62,"CB","Livré",4
"TRX00002833",2023-08-29,"CLI00082","PROD0028","VEND013",1,222.75,222.75,"CB","Livré",5
"TRX00002834",2023-08-29,"CLI00278","PROD0004","VEND016",1,1807.28,1807.28,"CB","Annulé",0
"TRX00002835",2023-08-30,"CLI00210","PROD0087","VEND019",2,1421.45,2842.9,"CB","Livré",6
"TRX00002836",2023-08-30,"CLI00473","PROD0071","VEND005",1,810.41,810.41,"CB","Livré",5
"TRX00002837",2023-08-30,"CLI00139","PROD0087","VEND014",4,1812.82,7251.28,"PayPal","Livré",2
"TRX00002838",2023-08-30,"CLI00359","PROD0011","VEND015",1,1816.22,1816.22,"CB","Livré",3
"TRX00002839",2023-08-30,"CLI00124","PROD0045","VEND018",3,147.89,443.67,"CB","Livré",3
"TRX00002840",2023-08-30,"CLI00425","PROD0082","VEND002",3,576.25,1728.75,"Virement","Livré",4
"TRX00002841",2023-08-30,"CLI00231","PROD0079","VEND012",2,702.99,1405.98,"CB","Livré",3
"TRX00002842",2023-08-30,"CLI00009","PROD0098","VEND011",1,158.71,158.71,"CB","Livré",4
"TRX00002843",2023-08-30,"CLI00458","PROD0031","VEND019",4,1393.75,5575,"Virement","Livré",1
"TRX00002844",2023-08-30,"CLI00478","PROD0045","VEND007",1,150.07,150.07,"CB","Livré",7
"TRX00002845",2023-08-30,"CLI00348","PROD0090","VEND001",1,125.35,125.35,"PayPal","Livré",5
"TRX00002846",2023-08-31,"CLI00083","PROD0069","VEND020",2,690.99,1381.98,"CB","Livré",3
"TRX00002847",2023-08-31,"CLI00295","PROD0058","VEND019",1,889.15,889.15,"PayPal","Livré",4
"TRX00002848",2023-08-31,"CLI00137","PROD0095","VEND015",1,1099.49,1099.49,"PayPal","Livré",6
"TRX00002849",2023-08-31,"CLI00131","PROD0068","VEND019",2,647.55,1295.1,"CB","Livré",5
"TRX00002850",2023-08-31,"CLI00029","PROD0083","VEND013",1,1604.67,1604.67,"CB","Livré",3
"TRX00002851",2023-08-31,"CLI00364","PROD0086","VEND011",2,1352.93,2705.86,"CB","Livré",4
"TRX00002852",2023-08-31,"CLI00398","PROD0074","VEND011",3,152.86,458.58,"PayPal","Livré",6
"TRX00002853",2023-08-31,"CLI00327","PROD0009","VEND008",1,511.79,511.79,"PayPal","Livré",4
"TRX00002854",2023-08-31,"CLI00193","PROD0062","VEND008",1,173.79,173.79,"CB","Livré",6
"TRX00002855",2023-08-31,"CLI00157","PROD0081","VEND010",1,180.32,180.32,"CB","Livré",5
"TRX00002856",2023-08-31,"CLI00341","PROD0004","VEND018",1,2171.92,2171.92,"CB","Livré",2
"TRX00002857",2023-08-31,"CLI00130","PROD0016","VEND003",1,1042.75,1042.75,"CB","Livré",5
"TRX00002858",2023-09-01,"CLI00031","PROD0074","VEND011",1,163.42,163.42,"CB","Livré",5
"TRX00002859",2023-09-01,"CLI00435","PROD0094","VEND012",1,489.65,489.65,"CB","Livré",4
"TRX00002860",2023-09-01,"CLI00125","PROD0004","VEND019",1,2549.2,2549.2,"CB","Livré",2
"TRX00002861",2023-09-01,"CLI00235","PROD0073","VEND002",1,567.47,567.47,"CB","Livré",5
"TRX00002862",2023-09-01,"CLI00107","PROD0059","VEND014",2,960.89,1921.78,"CB","Livré",5
"TRX00002863",2023-09-01,"CLI00056","PROD0004","VEND011",2,2927.62,5855.24,"CB","Livré",3
"TRX00002864",2023-09-01,"CLI00367","PROD0062","VEND005",1,169.66,169.66,"PayPal","Livré",7
"TRX00002865",2023-09-01,"CLI00494","PROD0073","VEND015",1,416.89,416.89,"Virement","Livré",5
"TRX00002866",2023-09-01,"CLI00269","PROD0070","VEND007",1,1327.89,1327.89,"Virement","Livré",2
"TRX00002867",2023-09-01,"CLI00288","PROD0007","VEND005",2,391.93,783.86,"CB","Livré",3
"TRX00002868",2023-09-02,"CLI00165","PROD0038","VEND008",1,154.38,154.38,"CB","Livré",4
"TRX00002869",2023-09-02,"CLI00160","PROD0091","VEND012",2,140.66,281.32,"CB","Livré",4
"TRX00002870",2023-09-02,"CLI00255","PROD0040","VEND005",2,121.82,243.64,"PayPal","Annulé",0
"TRX00002871",2023-09-02,"CLI00030","PROD0033","VEND013",1,335.25,335.25,"CB","Livré",4
"TRX00002872",2023-09-02,"CLI00304","PROD0001","VEND001",2,71.16,142.32,"PayPal","Annulé",0
"TRX00002873",2023-09-02,"CLI00342","PROD0009","VEND016",2,551.1,1102.2,"PayPal","Livré",5
"TRX00002874",2023-09-02,"CLI00388","PROD0009","VEND020",1,591.83,591.83,"CB","Livré",7
"TRX00002875",2023-09-02,"CLI00260","PROD0058","VEND012",2,548.06,1096.12,"CB","Livré",1
"TRX00002876",2023-09-02,"CLI00161","PROD0097","VEND018",2,656.58,1313.16,"CB","Livré",5
"TRX00002877",2023-09-02,"CLI00244","PROD0029","VEND013",1,127.94,127.94,"CB","Livré",3
"TRX00002878",2023-09-02,"CLI00452","PROD0010","VEND015",2,371.15,742.3,"CB","Livré",4
"TRX00002879",2023-09-02,"CLI00247","PROD0027","VEND005",2,1597.09,3194.18,"PayPal","Livré",1
"TRX00002880",2023-09-02,"CLI00351","PROD0061","VEND004",1,185.74,185.74,"CB","Livré",4
"TRX00002881",2023-09-03,"CLI00370","PROD0087","VEND007",2,1969.19,3938.38,"Virement","Livré",6
"TRX00002882",2023-09-03,"CLI00407","PROD0014","VEND017",3,176.62,529.86,"CB","Livré",3
"TRX00002883",2023-09-03,"CLI00220","PROD0005","VEND012",2,1746.57,3493.14,"CB","Livré",3
"TRX00002884",2023-09-03,"CLI00355","PROD0056","VEND008",1,27.04,27.04,"CB","Livré",6
"TRX00002885",2023-09-03,"CLI00473","PROD0026","VEND007",1,674.36,674.36,"CB","Livré",3
"TRX00002886",2023-09-03,"CLI00463","PROD0057","VEND010",1,109.32,109.32,"CB","Livré",1
"TRX00002887",2023-09-03,"CLI00074","PROD0027","VEND002",2,1391.12,2782.24,"CB","Livré",1
"TRX00002888",2023-09-03,"CLI00388","PROD0062","VEND011",2,188.63,377.26,"CB","Livré",4
"TRX00002889",2023-09-03,"CLI00473","PROD0081","VEND009",1,193.28,193.28,"CB","Livré",4
"TRX00002890",2023-09-03,"CLI00495","PROD0066","VEND007",1,1393.26,1393.26,"PayPal","Livré",9
"TRX00002891",2023-09-03,"CLI00436","PROD0065","VEND011",4,411.07,1644.28,"CB","Livré",5
"TRX00002892",2023-09-04,"CLI00363","PROD0087","VEND016",2,1613.18,3226.36,"CB","Livré",5
"TRX00002893",2023-09-04,"CLI00465","PROD0085","VEND016",1,142.13,142.13,"CB","Livré",4
"TRX00002894",2023-09-04,"CLI00304","PROD0066","VEND004",1,1818.07,1818.07,"CB","Annulé",0
"TRX00002895",2023-09-04,"CLI00435","PROD0018","VEND012",5,168.64,843.2,"CB","Livré",3
"TRX00002896",2023-09-04,"CLI00084","PROD0039","VEND016",2,529.75,1059.5,"CB","Livré",3
"TRX00002897",2023-09-04,"CLI00331","PROD0005","VEND015",3,1511.06,4533.18,"PayPal","Livré",3
"TRX00002898",2023-09-04,"CLI00367","PROD0087","VEND009",2,1862.01,3724.02,"PayPal","Livré",8
"TRX00002899",2023-09-04,"CLI00087","PROD0003","VEND005",2,833.28,1666.56,"CB","Livré",3
"TRX00002900",2023-09-04,"CLI00133","PROD0009","VEND004",1,564.97,564.97,"CB","Livré",2
"TRX00002901",2023-09-05,"CLI00381","PROD0030","VEND005",4,137.43,549.72,"PayPal","Livré",4
"TRX00002902",2023-09-05,"CLI00322","PROD0012","VEND004",4,1116.91,4467.64,"CB","Livré",5
"TRX00002903",2023-09-05,"CLI00326","PROD0050","VEND009",2,810.46,1620.92,"CB","Livré",9
"TRX00002904",2023-09-05,"CLI00014","PROD0038","VEND018",1,128.01,128.01,"PayPal","En cours",NA
"TRX00002905",2023-09-05,"CLI00176","PROD0015","VEND016",2,110.97,221.94,"CB","Livré",5
"TRX00002906",2023-09-05,"CLI00104","PROD0008","VEND004",2,1060.73,2121.46,"CB","Livré",5
"TRX00002907",2023-09-05,"CLI00015","PROD0097","VEND014",1,814.22,814.22,"Virement","Livré",2
"TRX00002908",2023-09-05,"CLI00201","PROD0013","VEND009",5,423.87,2119.35,"PayPal","Livré",6
"TRX00002909",2023-09-06,"CLI00066","PROD0092","VEND005",2,426.81,853.62,"CB","Livré",2
"TRX00002910",2023-09-06,"CLI00138","PROD0061","VEND009",2,204.84,409.68,"PayPal","Livré",6
"TRX00002911",2023-09-06,"CLI00441","PROD0028","VEND010",1,205.46,205.46,"PayPal","Livré",4
"TRX00002912",2023-09-06,"CLI00158","PROD0070","VEND005",1,1078.73,1078.73,"PayPal","Livré",4
"TRX00002913",2023-09-06,"CLI00121","PROD0069","VEND008",3,487.81,1463.43,"PayPal","Livré",6
"TRX00002914",2023-09-06,"CLI00441","PROD0030","VEND019",2,165.21,330.42,"PayPal","Livré",4
"TRX00002915",2023-09-06,"CLI00205","PROD0080","VEND020",1,138.3,138.3,"Virement","Livré",9
"TRX00002916",2023-09-06,"CLI00087","PROD0091","VEND007",4,119.18,476.72,"PayPal","Livré",4
"TRX00002917",2023-09-06,"CLI00270","PROD0002","VEND007",1,143.2,143.2,"CB","Livré",4
"TRX00002918",2023-09-06,"CLI00385","PROD0090","VEND016",2,115.8,231.6,"CB","Livré",5
"TRX00002919",2023-09-06,"CLI00017","PROD0027","VEND001",1,867.48,867.48,"CB","Livré",6
"TRX00002920",2023-09-06,"CLI00340","PROD0022","VEND017",2,690.44,1380.88,"PayPal","Livré",8
"TRX00002921",2023-09-06,"CLI00380","PROD0092","VEND006",1,325.51,325.51,"PayPal","Livré",3
"TRX00002922",2023-09-06,"CLI00122","PROD0078","VEND006",1,305.82,305.82,"CB","Livré",8
"TRX00002923",2023-09-06,"CLI00110","PROD0050","VEND019",1,1040.96,1040.96,"Virement","Livré",3
"TRX00002924",2023-09-07,"CLI00010","PROD0081","VEND009",3,137.73,413.19,"CB","Livré",5
"TRX00002925",2023-09-07,"CLI00159","PROD0080","VEND018",1,143.25,143.25,"CB","Livré",8
"TRX00002926",2023-09-07,"CLI00035","PROD0067","VEND003",1,425.97,425.97,"CB","Livré",4
"TRX00002927",2023-09-07,"CLI00417","PROD0078","VEND007",1,244.78,244.78,"Virement","Livré",4
"TRX00002928",2023-09-07,"CLI00151","PROD0081","VEND014",3,179.35,538.05,"PayPal","Livré",4
"TRX00002929",2023-09-07,"CLI00128","PROD0009","VEND003",1,471.48,471.48,"CB","Livré",4
"TRX00002930",2023-09-07,"CLI00308","PROD0059","VEND009",1,1524.09,1524.09,"CB","Livré",4
"TRX00002931",2023-09-07,"CLI00216","PROD0026","VEND019",2,506.93,1013.86,"Virement","Livré",2
"TRX00002932",2023-09-08,"CLI00181","PROD0003","VEND005",2,811.4,1622.8,"PayPal","Livré",4
"TRX00002933",2023-09-08,"CLI00175","PROD0065","VEND018",2,475.76,951.52,"PayPal","Livré",2
"TRX00002934",2023-09-08,"CLI00023","PROD0013","VEND013",1,304.15,304.15,"PayPal","Livré",5
"TRX00002935",2023-09-08,"CLI00364","PROD0090","VEND002",1,132.39,132.39,"Virement","Livré",3
"TRX00002936",2023-09-08,"CLI00397","PROD0084","VEND013",3,288.17,864.51,"CB","Livré",6
"TRX00002937",2023-09-08,"CLI00305","PROD0005","VEND015",1,910.76,910.76,"PayPal","Livré",2
"TRX00002938",2023-09-08,"CLI00119","PROD0052","VEND019",1,946.95,946.95,"CB","Livré",3
"TRX00002939",2023-09-08,"CLI00411","PROD0016","VEND011",1,1127.47,1127.47,"CB","Livré",4
"TRX00002940",2023-09-08,"CLI00189","PROD0008","VEND002",1,1555.56,1555.56,"CB","Livré",3
"TRX00002941",2023-09-08,"CLI00242","PROD0013","VEND017",1,403.64,403.64,"CB","Livré",3
"TRX00002942",2023-09-09,"CLI00159","PROD0038","VEND007",1,148.31,148.31,"Virement","Livré",4
"TRX00002943",2023-09-09,"CLI00049","PROD0051","VEND015",2,29.05,58.1,"Virement","Livré",1
"TRX00002944",2023-09-09,"CLI00198","PROD0012","VEND002",1,1524.25,1524.25,"CB","Livré",7
"TRX00002945",2023-09-09,"CLI00188","PROD0082","VEND004",3,351.72,1055.16,"CB","Annulé",0
"TRX00002946",2023-09-09,"CLI00267","PROD0064","VEND018",1,78.37,78.37,"PayPal","Livré",3
"TRX00002947",2023-09-09,"CLI00272","PROD0071","VEND001",1,667.76,667.76,"CB","Livré",4
"TRX00002948",2023-09-09,"CLI00348","PROD0082","VEND001",4,628.86,2515.44,"CB","Livré",3
"TRX00002949",2023-09-09,"CLI00360","PROD0054","VEND018",2,40.66,81.32,"CB","Livré",4
"TRX00002950",2023-09-09,"CLI00208","PROD0021","VEND010",1,1002.88,1002.88,"CB","Livré",4
"TRX00002951",2023-09-09,"CLI00383","PROD0007","VEND004",2,777.18,1554.36,"PayPal","Livré",6
"TRX00002952",2023-09-09,"CLI00485","PROD0093","VEND017",1,1085.9,1085.9,"CB","Livré",4
"TRX00002953",2023-09-10,"CLI00481","PROD0062","VEND001",2,108.92,217.84,"CB","Livré",4
"TRX00002954",2023-09-10,"CLI00212","PROD0014","VEND006",1,148.67,148.67,"Virement","Livré",4
"TRX00002955",2023-09-10,"CLI00108","PROD0100","VEND001",1,1149.16,1149.16,"CB","Livré",7
"TRX00002956",2023-09-10,"CLI00419","PROD0053","VEND007",1,620.18,620.18,"CB","Livré",6
"TRX00002957",2023-09-10,"CLI00402","PROD0049","VEND005",1,37.4,37.4,"CB","En cours",NA
"TRX00002958",2023-09-10,"CLI00334","PROD0055","VEND013",3,264.73,794.19,"CB","Livré",4
"TRX00002959",2023-09-10,"CLI00046","PROD0058","VEND003",1,530.23,530.23,"PayPal","Livré",6
"TRX00002960",2023-09-10,"CLI00264","PROD0043","VEND011",1,823.98,823.98,"PayPal","Livré",7
"TRX00002961",2023-09-10,"CLI00052","PROD0063","VEND003",4,839.05,3356.2,"Virement","Livré",3
"TRX00002962",2023-09-10,"CLI00197","PROD0064","VEND008",1,101.2,101.2,"Virement","Livré",1
"TRX00002963",2023-09-10,"CLI00439","PROD0082","VEND006",1,530.27,530.27,"CB","Livré",6
"TRX00002964",2023-09-11,"CLI00276","PROD0023","VEND015",1,285.94,285.94,"CB","Livré",4
"TRX00002965",2023-09-11,"CLI00105","PROD0053","VEND015",1,486.64,486.64,"CB","Livré",5
"TRX00002966",2023-09-11,"CLI00240","PROD0035","VEND007",1,47.95,47.95,"CB","Livré",3
"TRX00002967",2023-09-11,"CLI00047","PROD0034","VEND001",1,680.27,680.27,"CB","Livré",2
"TRX00002968",2023-09-11,"CLI00043","PROD0067","VEND002",1,463.46,463.46,"CB","Livré",1
"TRX00002969",2023-09-11,"CLI00259","PROD0045","VEND003",1,174.65,174.65,"CB","Livré",4
"TRX00002970",2023-09-11,"CLI00349","PROD0070","VEND004",2,1519.4,3038.8,"PayPal","Livré",3
"TRX00002971",2023-09-11,"CLI00167","PROD0030","VEND016",3,131.6,394.8,"CB","Livré",5
"TRX00002972",2023-09-11,"CLI00314","PROD0073","VEND016",1,406.44,406.44,"PayPal","Livré",3
"TRX00002973",2023-09-12,"CLI00309","PROD0066","VEND017",2,1905.68,3811.36,"CB","Livré",3
"TRX00002974",2023-09-12,"CLI00197","PROD0071","VEND016",1,432.81,432.81,"Virement","Livré",5
"TRX00002975",2023-09-12,"CLI00226","PROD0091","VEND002",3,121.43,364.29,"PayPal","Livré",4
"TRX00002976",2023-09-12,"CLI00089","PROD0096","VEND017",2,77.97,155.94,"CB","Livré",5
"TRX00002977",2023-09-12,"CLI00274","PROD0051","VEND009",4,45.52,182.08,"PayPal","Livré",7
"TRX00002978",2023-09-12,"CLI00139","PROD0035","VEND005",2,40.9,81.8,"CB","Livré",4
"TRX00002979",2023-09-12,"CLI00260","PROD0003","VEND005",1,896.07,896.07,"CB","Livré",5
"TRX00002980",2023-09-12,"CLI00028","PROD0007","VEND011",2,543.99,1087.98,"PayPal","Livré",5
"TRX00002981",2023-09-12,"CLI00361","PROD0047","VEND015",3,26.74,80.22,"Virement","En cours",NA
"TRX00002982",2023-09-12,"CLI00097","PROD0001","VEND001",2,44.12,88.24,"CB","Livré",2
"TRX00002983",2023-09-12,"CLI00003","PROD0009","VEND001",1,379.68,379.68,"PayPal","Livré",4
"TRX00002984",2023-09-12,"CLI00101","PROD0070","VEND015",1,880.33,880.33,"CB","Livré",8
"TRX00002985",2023-09-12,"CLI00475","PROD0098","VEND015",1,192.42,192.42,"Virement","Livré",2
"TRX00002986",2023-09-13,"CLI00091","PROD0097","VEND016",2,530.42,1060.84,"Virement","Livré",4
"TRX00002987",2023-09-13,"CLI00127","PROD0084","VEND004",1,360.82,360.82,"CB","Livré",1
"TRX00002988",2023-09-13,"CLI00326","PROD0076","VEND002",1,108.43,108.43,"PayPal","Livré",6
"TRX00002989",2023-09-13,"CLI00366","PROD0095","VEND017",3,543.24,1629.72,"PayPal","Livré",2
"TRX00002990",2023-09-13,"CLI00442","PROD0013","VEND012",2,225.5,451,"CB","Livré",6
"TRX00002991",2023-09-13,"CLI00407","PROD0005","VEND010",1,1409.15,1409.15,"CB","Livré",3
"TRX00002992",2023-09-13,"CLI00164","PROD0008","VEND001",1,1556.08,1556.08,"PayPal","Livré",4
"TRX00002993",2023-09-13,"CLI00100","PROD0068","VEND013",1,632.64,632.64,"CB","Livré",9
